cle	doc_id	Cl initiale	Cl finale	label classe finale	Cl regroupée	Verbatim	liste_index_lir	classe_lir	liste_discriminant_lir
2570	1067	3	3	délais trop longs (ERD)	ERD	concernant le branchement réalisée à ma demande qui a été faite en octobre ayant signe un devis de 3000 euros sur lequel il était noté un délais de 15 jours pour les intervention le branchement a été effectue au mois de janvier ainsi que le chèque a été débité ayant realise mon activité avec un compteur provisoire dont la puissance n était pas adapte.	activité(1),adapter(1),avoir(5),branchement(2),chèque(1),compteur(1),concerner(1),demande(1),devis(1),débiter(1),délai(1),effectuer(1),euro(1),faire(1),intervention(1),janvier(1),jour(1),moi|mois(1),n(1),noter(1),octobre(1),pas(1),provisoire(1),puissance(1),realise(1),réaliser(1),signe(1),être(5)	4	avoir(5),concerner(1),demande(1),délai(1),euro(1),faire(1),intervention(1),jour(1),moi|mois(1),pas(1),être(5),
157	67	3	3	délais trop longs (ERD)	ERD	j'ai attendu longtemps pour avoir un interlocuteur au telephone, de meme pour faire venir un technicien c'est trop long au niveau des delais.	attendre(1),avoir(2),delais(1),faire(1),interlocuteur(1),long(1),longtemps(1),meme(1),niveau(1),technicien(1),telephone(1),trop(1),venir(1),être(1)	4	avoir(2),delais(1),faire(1),interlocuteur(1),long(1),meme(1),niveau(1),technicien(1),telephone(1),trop(1),venir(1),être(1),
3456	1351	3	3	délais trop longs (ERD)	ERD	le delai d'attente pour obtenir une reponse est beaucoup trop long.	attente(1),beaucoup(1),delai(1),long(1),obtenir(1),reponse(1),trop(1),être(1)	2	attente(1),beaucoup(1),long(1),obtenir(1),trop(1),être(1),
1781	738	3	3	délais trop longs (ERD)	ERD	prendre en compte les clients les délais d étude de raccordement sont trop long.	client(1),compter(1),d(1),délai(1),long(1),prendre(1),raccordement(1),trop(1),étude(1),être(1)	2	client(1),délai(1),long(1),prendre(1),trop(1),être(1),
1539	626	3	3	délais trop longs (ERD)	ERD	intervention déclenchée avant autorisation écrite ce qui a genere des problèmes d'incompréhension.	autorisation(1),avoir(1),déclencher(1),genere(1),incompréhension(1),intervention(1),problème(1),écrire(1)	2	avoir(1),intervention(1),
1761	731	3	3	délais trop longs (ERD)	ERD	difficulte d'avoir un rendez-vous.	avoir(1),difficulte(1),rendez-vous(1)	2	avoir(1),rendez-vous(1),
1455	592	3	3	délais trop longs (ERD)	ERD	il faudrait que ce soit plus simple au niveau de l'appel : les opérateurs nous donnent rendez-vous avec un conseiller téléphonique qui nous donne rendez-vous avec un technicien les techniciens sur place ne font pas partie d'edf donc pour chaque intervention ils doivent demander à edf leur accord : perte de temps.	accord(1),appel(1),conseiller(1),demander(1),devoir(1),donc(1),donner(2),edf(2),faire(1),falloir(1),intervention(1),ne(1),niveau(1),opérateur(1),partie(1),pas(1),perte(1),place(1),plus(1),rendez-vous(2),simple(1),technicien(2),temps(1),téléphonique(1),être(1)	2	devoir(1),edf(2),faire(1),intervention(1),ne(1),niveau(1),pas(1),plus(1),rendez-vous(2),technicien(2),temps(1),être(1),
2832	1163	3	3	délais trop longs (ERD)	ERD	il n'etait pas au rendez-vous la premiere fois et l'interlocutrice m'a fait attendre.	attendre(1),avoir(1),etait(1),faire(1),foi|fois(1),interlocuteur(1),ne(1),pas(1),premiere(1),rendez-vous(1)	3	avoir(1),faire(1),foi|fois(1),interlocuteur(1),ne(1),pas(1),rendez-vous(1),
49	21	3	3	délais trop longs (ERD)	ERD	l'intervention adurée un peu trop de temps car les intervenants n'ont pas trouvé le matériel assez vite.	adurée(1),assez(1),avoir(1),intervenant(1),intervention(1),matériel(1),ne(1),pas(1),peu(1),temps(1),trop(1),trouver(1),vite(1)	2	avoir(1),intervention(1),ne(1),pas(1),temps(1),trop(1),
1512	620	3	3	délais trop longs (ERD)	ERD	les delais d'interventions physiques sur site sont tres longs.	delais(1),intervention(1),long(1),physique(1),site(1),tres(1),être(1)	2	delais(1),intervention(1),long(1),être(1),
2168	888	3	3	délais trop longs (ERD)	ERD	Pour les rendez-vous donnés par EDF rien n'est respecté, on donne un rendez-vous et puis on le reporte par la suite, beaucoup trop d'interlocuteurs ce qui conduit à une mauvaise circulation de l'information.	beaucoup(1),circulation(1),conduire(1),donner(2),information(1),interlocuteur(1),mauvais(1),ne(1),puis(1),rendez-vous(2),reporter(1),respecter(1),rien(1),suite(1),trop(1),être(1)	2	beaucoup(1),interlocuteur(1),ne(1),rendez-vous(2),rien(1),trop(1),être(1),
2871	1170	3	3	délais trop longs (ERD)	ERD	le délai d'attente entre le premier appel et le branchement il s'est passe 9 mois.	appel(1),attente(1),branchement(1),délai(1),moi|mois(1),passer(1),être(1)	2	attente(1),délai(1),moi|mois(1),passer(1),être(1),
3155	1258	3	3	délais trop longs (ERD)	ERD	qu'on soit moins pris pour des imbeciles le technicien etait mal aimable il n'y a pas de suivi suite a une intervention il y eu un probleme au niveau de la consommation d'eau.	aimable(1),avoir(3),consommation(1),eau(1),etait(1),imbeciles(1),intervention(1),mal(1),moins(1),ne(1),niveau(1),pas(1),prendre(1),probleme(1),suite(1),suivi(1),technicien(1),être(1)	4	avoir(3),consommation(1),intervention(1),ne(1),niveau(1),pas(1),prendre(1),technicien(1),être(1),
3582	1386	3	3	délais trop longs (ERD)	ERD	les relations ont changé depuis que edf a change de statut c'est plus long et plus embetant.	avoir(2),changer(2),edf(1),embetant(1),long(1),plus(2),relation(1),statut(1),être(1)	2	avoir(2),edf(1),long(1),plus(2),être(1),
452	199	3	3	délais trop longs (ERD)	ERD	contact téléphonique très difficile, la dernière intervention s'st très bien passée, aucun effortde compréhension de la part d'edf.	bien(1),compréhension(1),contact(1),dernier(1),difficile(1),edf(1),effortde(1),intervention(1),part(1),passer(1),st(1),très(2),téléphonique(1)	2	bien(1),contact(1),edf(1),intervention(1),passer(1),
2314	960	3	3	délais trop longs (ERD)	ERD	j'aimerais que les agents interviennent dans les meilleurs delais quand on a un souci et non nous prendre pour des cons.	agent(1),aimer(1),avoir(1),con(1),delais(1),intervenir(1),meilleur(1),non(1),prendre(1),souci(1)	2	avoir(1),delais(1),prendre(1),
3958	1498	3	3	délais trop longs (ERD)	ERD	les techniciens sont competents mais c'est une galere pour avoir un rendez-vous.	avoir(1),competents(1),galere(1),rendez-vous(1),technicien(1),être(2)	2	avoir(1),rendez-vous(1),technicien(1),être(2),
686	299	3	3	délais trop longs (ERD)	ERD	le temps entre l'appel et la date de rendez-vous.	appel(1),date(1),rendez-vous(1),temps(1)	2	rendez-vous(1),temps(1),
3928	1486	3	3	délais trop longs (ERD)	ERD	les délais d'intervention sont un peu longs le créneau horaire pour l'intervention est large.	créneau(1),délai(1),horaire(1),intervention(2),large(1),long(1),peu(1),être(2)	2	délai(1),intervention(2),long(1),être(2),
3537	1373	3	3	délais trop longs (ERD)	ERD	delai d'intervention trop long pour reparer un ascenceur ou dans des cas d'urgence.	ascenceur(1),cas(1),delai(1),intervention(1),long(1),reparer(1),trop(1),urgence(1)	2	intervention(1),long(1),trop(1),
560	242	3	3	délais trop longs (ERD)	ERD	le délais d'intervention trop longs.	délai(1),intervention(1),long(1),trop(1)	2	délai(1),intervention(1),long(1),trop(1),
2213	909	3	3	délais trop longs (ERD)	ERD	nos relevés ne sont pas exacts et les délais de prestations des chèques sont très lents dans leur traitements.	chèque(1),délai(1),exact(1),lent(1),ne(1),pas(1),prestation(1),relevé(1),traitement(1),très(1),être(2)	1	délai(1),ne(1),pas(1),être(2),
1084	454	3	3	délais trop longs (ERD)	ERD	un manque d'interlocuteur terrain manque de rendez-vous à heure fixe et non des créneaux horaires proposés.	créneau(1),fixe(1),heure(1),horaire(1),interlocuteur(1),manque(1),manquer(1),non(1),proposer(1),rendez-vous(1),terrain(1)	2	interlocuteur(1),rendez-vous(1),
2975	1208	3	3	délais trop longs (ERD)	ERD	reduire les delais d'intervention car ils sont trop longs.	delais(1),intervention(1),long(1),reduire(1),trop(1),être(1)	2	delais(1),intervention(1),long(1),trop(1),être(1),
1537	624	3	3	délais trop longs (ERD)	ERD	le temps d'attente est trop long au telephone ainsi que les delais d'intervention lors de travaux.	attente(1),delais(1),intervention(1),long(1),lors(1),telephone(1),temps(1),travail(1),trop(1),être(1)	2	attente(1),delais(1),intervention(1),long(1),telephone(1),temps(1),travail(1),trop(1),être(1),
1497	614	3	3	délais trop longs (ERD)	ERD	il y a une enorme difference de competence entre les plateaux d'accueil et les techniciens les personnes qui accueillent ne sont pas specialistes du tout et cela pose des problemes de delais.	accueil(1),accueillir(1),avoir(1),competence(1),delais(1),difference(1),enorme(1),ne(1),pas(1),personne(1),plateau(1),poser(1),problemes(1),specialistes(1),technicien(1),tout(1),être(1)	4	avoir(1),delais(1),ne(1),pas(1),personne(1),technicien(1),tout(1),être(1),
1798	746	3	3	délais trop longs (ERD)	ERD	le système des rendez-vous est très farfelu c'est handicapant pour le client.	client(1),farfelu(1),handicaper(1),rendez-vous(1),système(1),très(1),être(2)	2	client(1),rendez-vous(1),être(2),
1844	763	3	3	délais trop longs (ERD)	ERD	edf donne des rendez-vous precis et non sur une plage horaire qui est trop large on a du mal a obtenir des rendez-vous rapidement.	avoir(2),donner(1),edf(1),horaire(1),large(1),mal(1),non(1),obtenir(1),plage(1),precis(1),rapidement(1),rendez-vous(2),trop(1),être(1)	2	avoir(2),edf(1),obtenir(1),rendez-vous(2),trop(1),être(1),
3202	1278	3	3	délais trop longs (ERD)	ERD	temps necessaire pour traiter la demande beaucoup trop long.	beaucoup(1),demande(1),long(1),necessaire(1),temps(1),traiter(1),trop(1)	2	beaucoup(1),demande(1),long(1),temps(1),trop(1),
1986	817	3	3	délais trop longs (ERD)	ERD	les delais d'intervention sont un peu trop longs et nous n'avons pas ete conseille sur les consommations.	avoir(1),conseiller(1),consommation(1),delais(1),ete(1),intervention(1),long(1),ne(1),pas(1),peu(1),trop(1),être(1)	2	avoir(1),consommation(1),delais(1),intervention(1),long(1),ne(1),pas(1),trop(1),être(1),
1796	745	3	3	délais trop longs (ERD)	ERD	j'essaye de contacter edf pour un branchement eclairage public, j'ai beau appeler plusieurs fois, quelques centaines de fois et pour l'instant, aucune intervention n'a eu lieu aucun contact pris aucun rendez-vous pris.	appeler(1),avoir(3),beau(1),branchement(1),centaine(1),contact(1),contacter(1),eclairage(1),edf(1),essayer(1),foi|fois(2),instant(1),intervention(1),lieu(1),ne(1),prendre(2),public(1),rendez-vous(1)	3	appeler(1),avoir(3),contact(1),edf(1),foi|fois(2),intervention(1),ne(1),prendre(2),rendez-vous(1),
174	75	3	3	délais trop longs (ERD)	ERD	le délai d'attente au téléphone il faut toujours répéter car il y a beaucoup d'interlocuteurs les délais de rendez-vous sont trop long.	attente(1),avoir(1),beaucoup(1),délai(2),falloir(1),interlocuteur(1),long(1),rendez-vous(1),répéter(1),toujours(1),trop(1),téléphone(1),être(1)	2	attente(1),avoir(1),beaucoup(1),délai(2),interlocuteur(1),long(1),rendez-vous(1),toujours(1),trop(1),être(1),
383	164	3	3	délais trop longs (ERD)	ERD	amelioration des delais entre les devis et les interventions.	amelioration(1),delais(1),devis(1),intervention(1)	2	delais(1),intervention(1),
3417	1336	3	3	délais trop longs (ERD)	ERD	qu'edf arrete d'abuser de sa position de monopole qu'edf soit plus a l'ecoute des personnes les delais d'intervention sont trop longs.	abuser(1),arrete(1),avoir(1),delais(1),ecoute(1),edf(2),intervention(1),long(1),monopole(1),personne(1),plus(1),position(1),trop(1),être(1)	2	avoir(1),delais(1),edf(2),intervention(1),long(1),personne(1),plus(1),trop(1),être(1),
1350	551	3	3	délais trop longs (ERD)	ERD	j'ai téléphoné pour faire remplacer un compteur edf on m'a envoyé un agent que personne connaissait il est venu les mains dans les poches plus de nouvelles, donc j'ai retéléphoné on m'a redonné un v, mais sur une plage horaire excessive, sur pratiquement une journée, nous qui avons du bétail, c'est trop long.	agent(1),avoir(5),bétail(1),compteur(1),connaître(1),donc(1),edf(1),envoyer(1),excessif(1),faire(1),horaire(1),journée(1),long(1),main(1),nouveau(1),personne(1),plage(1),plus(1),poche(1),pratiquement(1),redonner(1),remplacer(1),retéléphoner(1),trop(1),téléphoner(1),v(1),venir(1),être(2)	4	avoir(5),edf(1),envoyer(1),faire(1),long(1),nouveau(1),personne(1),plus(1),trop(1),venir(1),être(2),
1165	482	3	3	délais trop longs (ERD)	ERD	que edf soit plus reactif et diminue ses delais dans le reglement des reclamations car en ce qui me concerne je suis toujours en attente d'une solution à ma reclamation.	attente(1),concerner(1),delais(1),diminuer(1),edf(1),plus(1),reactif(1),reclamation(1),reclamations(1),reglement(1),solution(1),suivre|être(1),toujours(1)	1	attente(1),concerner(1),delais(1),edf(1),plus(1),suivre|être(1),toujours(1),
2784	1148	3	3	délais trop longs (ERD)	ERD	j'ai demande un tarif jour et nuit lors de l'ouveture qui n'a pas ete pris en compte dans les bonnes heures les delais d'intervention sont trop longs.	avoir(2),bon(1),compte(1),delais(1),demander(1),ete(1),heure(1),intervention(1),jour(1),long(1),lors(1),ne(1),nuit(1),ouveture(1),pas(1),prendre(1),tarif(1),trop(1),être(1)	2	avoir(2),bon(1),compte(1),delais(1),intervention(1),jour(1),long(1),ne(1),pas(1),prendre(1),trop(1),être(1),
1192	492	3	3	délais trop longs (ERD)	ERD	edf est venu pour une intervention alors que je ne l'avais pas demandee j'ai pourtant signale qu'il ne fallait pas me facturer et ca ete quand meme fait edf a un probleme de remontee d'information entre les techniciens et les chefs.	alors(1),avoir(3),ca(1),chef(1),demandee(1),edf(2),ete(1),facturer(1),faire(1),falloir(1),information(1),intervention(1),meme(1),ne(2),pas(2),pourtant(1),probleme(1),remontee(1),signaler(1),technicien(1),venir(1),être(1)	4	alors(1),avoir(3),ca(1),edf(2),facturer(1),faire(1),intervention(1),meme(1),ne(2),pas(2),technicien(1),venir(1),être(1),
3648	1405	3	3	délais trop longs (ERD)	ERD	que le rendez-vous soit plus proche.	plus(1),proche(1),rendez-vous(1),être(1)	2	plus(1),rendez-vous(1),être(1),
223	99	3	3	délais trop longs (ERD)	ERD	quand il y a une greve organisee, edf devrait avoir la correction de nous dire la verite c'est scandaleux delais d'ouverture de compteur bien trop longs rendez-vous donne pour un changement de compteur ou de puissance qui sont hors normes on est toujours oblige d'attendre des creneaux horaires de 2 a 3h pour l'intervention d'un technicien au lieu de nous donner des rendez-vous precis.	3h(1),attendre(1),avoir(3),bien(1),changement(1),compteur(2),correction(1),creneaux(1),delais(1),devoir(1),dire(1),donner(2),edf(1),greve(1),horaire(1),intervention(1),lieu(1),long(1),norme(1),obliger(1),organisee(1),ouverture(1),precis(1),puissance(1),rendez-vous(2),scandaleux(1),technicien(1),toujours(1),trop(1),verite(1),être(3)	2	avoir(3),bien(1),delais(1),devoir(1),edf(1),intervention(1),long(1),rendez-vous(2),technicien(1),toujours(1),trop(1),être(3),
2300	951	3	3	délais trop longs (ERD)	ERD	attente téléphonique beaucoup trop longue délai d'intervention d'un technicien trop long aussi.	attente(1),aussi(1),beaucoup(1),délai(1),intervention(1),long(1),longue(1),technicien(1),trop(2),téléphonique(1)	2	attente(1),beaucoup(1),délai(1),intervention(1),long(1),technicien(1),trop(2),
3004	1218	3	3	délais trop longs (ERD)	ERD	edf doit etre plus explicite sur la privatisation edf doit renforcer ses equipes techniques, il n'est pas normal d'attendre 2 semaines pour avoir de l'electricite en plus j'ai du payer pour que le delai de retablissement soit d'une semaine c'est du racket.	attendre(1),avoir(2),delai(1),devoir(2),edf(2),electricite(1),equipes(1),etre(1),explicite(1),ne(1),normal(1),pas(1),payer|payer(1),plus(2),privatisation(1),racket(1),renforcer(1),retablissement(1),semaine(2),technique(1),être(2)	1	avoir(2),devoir(2),edf(2),electricite(1),ne(1),pas(1),payer|payer(1),plus(2),être(2),
301	138	3	3	délais trop longs (ERD)	ERD	les delais sont un peu longs.	delais(1),long(1),peu(1),être(1)	2	delais(1),long(1),être(1),
2141	873	3	3	délais trop longs (ERD)	ERD	tout employé devrait être au courant de la situation des clients edf, délais d'attente trop longs.	attente(1),client(1),courant(1),devoir(1),délai(1),edf(1),employé(1),long(1),situation(1),trop(1),être(1)	2	attente(1),client(1),devoir(1),délai(1),edf(1),long(1),trop(1),être(1),
2111	861	3	3	délais trop longs (ERD)	ERD	ameliorer les delais au niveau des rendez-vous plus de reactivite au niveau des travaux.	ameliorer(1),delais(1),niveau(2),plus(1),reactivite(1),rendez-vous(1),travail(1)	2	delais(1),niveau(2),plus(1),rendez-vous(1),travail(1),
1133	472	3	3	délais trop longs (ERD)	ERD	les délais d'interventions sont trop long, des compteurs coupés à cause des locataires qui ne payaient pas donc il faut les rouvrir manque de flexibilité.	cause(1),compteur(1),couper(1),donc(1),délai(1),falloir(1),flexibilité(1),intervention(1),locataire(1),long(1),manque(1),ne(1),pas(1),payer|payer(1),rouvrir(1),trop(1),être(1)	4	délai(1),intervention(1),long(1),ne(1),pas(1),payer|payer(1),trop(1),être(1),
3667	1410	3	3	délais trop longs (ERD)	ERD	quand on contacte j'ai du apeller bordeaux et on m'a donn‚un rendez-vous telephonique avec un agent edf et on ne m'a apellé je les ai contacté et l'on m'a donné un rendez-vous sur le terrain c'est compliqué alors qu'avant non.	agent(1),alors(1),apeller(1),apellé(1),avoir(5),bordeau|bordeaux(1),compliquer(1),contacter(2),donner(1),donn‚un(1),edf(1),ne(1),non(1),rendez-vous(2),telephonique(1),terrain(1),être(1)	2	alors(1),avoir(5),edf(1),ne(1),rendez-vous(2),être(1),
3181	1269	3	3	délais trop longs (ERD)	ERD	les gens qui sont venus sur place sont biens mais ce sont les delais d'intervention qui sont regrettables, ca fait un mois que j'attends qu'on me fasse disparaitre certains fils.	attendre(1),bien(1),ca(1),delais(1),disparaître(1),faire(2),fil|fils(1),gens(1),intervention(1),moi|mois(1),place(1),regrettable(1),venir(1),être(4)	4	bien(1),ca(1),delais(1),faire(2),intervention(1),moi|mois(1),venir(1),être(4),
420	184	3	3	délais trop longs (ERD)	ERD	qu'edf fasse en sorte que leurs differents services soient mieux coordonnes pour l'intervention technique j'ai eu 2 techniciens qui sont passes : le premier avait deja effectue son travail et le second est passe pour rien j'ai du payer 2 interventions dont une pour rien edf devrait supprimer l'office de distribution d'energie : ca coute cher, ca sert a rien et ca nous embete.	avoir(5),ca(3),cher(1),coordonner(1),coute(1),deja(1),devoir(1),differents(1),distribution(1),edf(2),effectuer(1),embete(1),energie(1),faire(1),intervention(2),mieux(1),office(1),passe(2),payer|payer(1),premier(1),rien(3),second(1),sert(1),service(1),sorte(1),supprimer(1),technicien(1),technique(1),travail(1),être(3)	4	avoir(5),ca(3),devoir(1),edf(2),faire(1),intervention(2),payer|payer(1),rien(3),service(1),technicien(1),travail(1),être(3),
3027	1223	3	3	délais trop longs (ERD)	ERD	problemes de delai en ce qui concerne le transfert de l'energie, j'ai du attendre une semaine avant d'etre approvisionne en electricite alors que c'etait urgent compte tenu de mon activite je croyais que edf avait un service d'urgence.	activite(1),alors(1),approvisionner(1),attendre(1),avoir(2),compter(1),concerner(1),croire(1),delai(1),edf(1),electricite(1),energie(1),etait(1),etre(1),problemes(1),semaine(1),service(1),tenir(1),transfert(1),urgence(1),urgent(1)	4	alors(1),avoir(2),concerner(1),edf(1),electricite(1),service(1),
1189	490	3	3	délais trop longs (ERD)	ERD	les delais de reponse sont tres longs chez edf je suis a bordeaux et nous dependons desormais de toulouse alors la decentralisation des services on ne s'y retrouve plus du tout.	alors(1),avoir(1),bordeau|bordeaux(1),decentralisation(1),delais(1),dependons(1),desormais(1),edf(1),long(1),ne(1),plus(1),reponse(1),retrouver(1),service(1),suivre|être(1),toulouse(1),tout(1),tres(1),être(1)	4	alors(1),avoir(1),delais(1),edf(1),long(1),ne(1),plus(1),service(1),suivre|être(1),tout(1),être(1),
573	251	3	3	délais trop longs (ERD)	ERD	apres le passage en notre absence et sans nous avoir prevenu du passage d'un technicien, nous avons contacte edf qui nous a propose un rdv. le technicien est passe dans la matinee, et il nous a indique qu'il repasserait a 14h pour l'intervention, il n'est jamais repasse, l'homme a disparu mais edf nous a facture l'intervention. finalement nous avons reussi a contacter le technicien de la premiere intervention qui a fini la mise en service. edf nous facture donc 2 interventions.	14h(1),absence(1),apres(1),avoir(10),contacter(2),disparaître(1),donc(1),edf(3),facturer(2),finalement(1),finir(1),homme(1),indique(1),intervention(4),jamais(1),matinee(1),mise(1),ne(1),passage(2),passer(1),premiere(1),prevenu(1),proposer(1),rdv(1),repasse(1),repasser(1),reussi(1),service(1),technicien(3),être(2)	4	avoir(10),edf(3),facturer(2),intervention(4),jamais(1),ne(1),passer(1),service(1),technicien(3),être(2),
677	293	3	3	délais trop longs (ERD)	ERD	la reponse c'est ni oui ni non il faudrait un suivi dans le dossier et que edf ait des delais d'intervention beaucoup plus rapides.	avoir(1),beaucoup(1),delais(1),dossier(1),edf(1),falloir(1),intervention(1),non(1),plus(1),rapide(1),reponse(1),suivi(1),être(1)	2	avoir(1),beaucoup(1),delais(1),edf(1),intervention(1),plus(1),être(1),
2793	1150	3	3	délais trop longs (ERD)	ERD	le probleme c'est l'organisation : le delai entre l'appel et la date du rendez-vous j'ai du batailler un mois a l'avance pour obtenir un rendez-vous le bon jour les plages horaires sont trop espacees pour qu'un technicien passe : 2 h ou 4h d'attente c'est inadmissible techniquement j'etais satisfait malheureusement je retiens cette peur de ne pas avoir eu d'electicite des mon demenagement : donc c'est moyen ce que je retiens d'edf.	4h(1),appel(1),attente(1),avance(1),avoir(4),batailler(1),bon(1),date(1),delai(1),demenagement(1),donc(1),edf(1),electicite(1),espacees(1),etais(1),horaire(1),inadmissible(1),jour(1),malheureusement(1),moi|mois(1),moyen(1),ne(1),obtenir(1),organisation(1),pas(1),passe(1),peur(1),plage(1),probleme(1),rendez-vous(2),retenir(2),satisfaire(1),technicien(1),techniquement(1),trop(1),être(4)	2	attente(1),avoir(4),bon(1),edf(1),jour(1),moi|mois(1),ne(1),obtenir(1),pas(1),rendez-vous(2),technicien(1),trop(1),être(4),
3348	1316	3	3	délais trop longs (ERD)	ERD	les delais d'intervention pour mettre un disjoncteur en route est beaucoup trop long au niveau des travaux, ce n'est pas propre, c'est mal fait.	beaucoup(1),delais(1),disjoncteur(1),faire(1),intervention(1),long(1),mal(1),mettre(1),ne(1),niveau(1),pas(1),propre(1),route(1),travail(1),trop(1),être(3)	2	beaucoup(1),delais(1),faire(1),intervention(1),long(1),ne(1),niveau(1),pas(1),travail(1),trop(1),être(3),
1305	540	3	3	délais trop longs (ERD)	ERD	pour avoir une intervention c'est trop long je ne suis pas informe ni de la date, ni de la forme de l'intervention.	avoir(1),date(1),forme(1),informe(1),intervention(2),long(1),ne(1),pas(1),suivre|être(1),trop(1),être(1)	4	avoir(1),intervention(2),long(1),ne(1),pas(1),suivre|être(1),trop(1),être(1),
1841	762	3	3	délais trop longs (ERD)	ERD	la fourchette de rendez-vous est beaucoup trop large, je souhaiterais qu'on dispose du numéro du tecnicien qui va intervenir.	aller(1),beaucoup(1),disposer(1),fourchette(1),intervenir(1),large(1),numéro(1),rendez-vous(1),souhaiter(1),tecnicien(1),trop(1),être(1)	2	beaucoup(1),rendez-vous(1),trop(1),être(1),
2048	839	3	3	délais trop longs (ERD)	ERD	edf devrait respecter les horaires des rendez-vous.	devoir(1),edf(1),horaire(1),rendez-vous(1),respecter(1)	2	devoir(1),edf(1),rendez-vous(1),
1792	742	3	3	délais trop longs (ERD)	ERD	mobilite d'edf gros problemes de delais pour la mise en service de nouveaux compteurs.	compteur(1),delais(1),edf(1),gros(1),mise(1),mobilite(1),nouveau(1),problemes(1),service(1)	4	delais(1),edf(1),nouveau(1),service(1),
576	252	3	3	délais trop longs (ERD)	ERD	beaucoup de chose a revoir en ce qui concerne l'acceuil et les délais d'attentes.	acceuil(1),attente(1),avoir(1),beaucoup(1),chose(1),concerner(1),délai(1),revoir(1)	2	attente(1),avoir(1),beaucoup(1),chose(1),concerner(1),délai(1),
1828	758	3	3	délais trop longs (ERD)	ERD	j aimerais que edf réponde aux courriers et fax qu il prenne en considération les demandes et observations des clients les délais techniques d intervention sont trop longs.	aimer(1),client(1),considération(1),courrier(1),d(1),demande(1),délai(1),edf(1),fax(1),intervention(1),j(1),long(1),observation(1),prendre(1),qu(1),répondre(1),technique(1),trop(1),être(1)	2	client(1),demande(1),délai(1),edf(1),intervention(1),long(1),prendre(1),trop(1),être(1),
3129	1253	3	3	délais trop longs (ERD)	ERD	pour mettre la puissance necessaire concernant l'intervention technique ca fait un mois que j'attends que edf pro se deplace edf m'a oublie.	attendre(1),avoir(1),ca(1),concerner(1),deplace(1),edf(2),faire(1),intervention(1),mettre(1),moi|mois(1),necessaire(1),oublie(1),pro(1),puissance(1),technique(1)	4	avoir(1),ca(1),concerner(1),edf(2),faire(1),intervention(1),moi|mois(1),
1928	799	3	3	délais trop longs (ERD)	ERD	d'etre plus disponible sur le terrain pour les interventions ou visites techniques des agents edf en cas de probleme en ce qui concerne les clients professionnels.	agent(1),cas(1),client(1),concerner(1),disponible(1),edf(1),etre(1),intervention(1),plus(1),probleme(1),professionnel(1),technique(1),terrain(1),visite(1)	2	client(1),concerner(1),edf(1),intervention(1),plus(1),
1652	668	3	3	délais trop longs (ERD)	ERD	intervention un peu trop longue juste pour remettre un disjoncteur.	disjoncteur(1),intervention(1),juste(1),longue(1),peu(1),remettre(1),trop(1)	2	intervention(1),trop(1),
16	9	3	3	délais trop longs (ERD)	ERD	délais trop long uniquement pour les professionnels.	délai(1),long(1),professionnel(1),trop(1),uniquement(1)	2	délai(1),long(1),trop(1),
2442	1023	3	3	délais trop longs (ERD)	ERD	la rapidite pour les delais d intervention.	d(1),delais(1),intervention(1),rapidite(1)	2	delais(1),intervention(1),
3518	1367	3	3	délais trop longs (ERD)	ERD	Le délai d'attente au téléphone est trop long.	attente(1),délai(1),long(1),trop(1),téléphone(1),être(1)	2	attente(1),délai(1),long(1),trop(1),être(1),
1219	504	3	3	délais trop longs (ERD)	ERD	le client attend depuis 15 jours l'intervention d'un technicien.	attendre(1),client(1),intervention(1),jour(1),technicien(1)	4	client(1),intervention(1),jour(1),technicien(1),
2055	844	3	3	délais trop longs (ERD)	ERD	il y a un gros probleme dans les delais d'intervention, ca fait un an que j'attends qu'ils repondent a ma demande d'installation de compteur. ca manque vraiment de serieux dans le suivi des dossiers.la preuve c'est que edf m'a envoye une facture suivie de lettres de relance me menacant de couper le courant alors que la mise en service n'a toujours pas eu lieu ils ont commis une erreur au niveau de mon dossier, ils n'avaient pas cloture le dossier de mon predecesseur.	alors(1),an(1),attendre(1),avoir(7),ca(2),cloture(1),commettre(1),compteur(1),couper(1),courant(1),delais(1),demande(1),dossier(2),dossiers.la(1),edf(1),envoye(1),erreur(1),facture(1),faire(1),gros(1),installation(1),intervention(1),lettre(1),lieu(1),manquer(1),menacant(1),mise(1),ne(2),niveau(1),pas(2),predecesseur(1),preuve(1),probleme(1),relance(1),repondent(1),serieux(1),service(1),suivi(1),suivre(1),toujours(1),vraiment(1),être(1)	4	alors(1),avoir(7),ca(2),delais(1),demande(1),edf(1),facture(1),faire(1),intervention(1),ne(2),niveau(1),pas(2),service(1),toujours(1),être(1),
3424	1341	3	3	délais trop longs (ERD)	ERD	je suis deçu d'edf car c'est impossible de travailler les delais sont trop longs.	delais(1),deçu(1),edf(1),impossible(1),long(1),suivre|être(1),travailler(1),trop(1),être(2)	2	delais(1),edf(1),long(1),suivre|être(1),trop(1),être(2),
